business_id,business_name,star,state,categories,review_count
bJA6faoUh0zzVqs60ndLRA,Quokka Coffee,4.5,FL,"Restaurants, Local Flavor, Food, Coffee & Tea",13
4-qvGvz1903XO6mjAANe4A,Arepa World Food and Drinks,4.0,FL,"Venezuelan, Latin American, Restaurants",16
tGxXUbrTN0NUNG8UXzFXHw,IHOP,2.5,FL,"American (New), Burgers, Breakfast & Brunch, American (Traditional), Restaurants",29
ELhqec-tW5QZ4WDA0vn6uw,Jungle Cruise,4.0,FL,"African, Restaurants, Asian Fusion, Latin American",489
n-lOTI-1zVbH66dUTJd5jQ,Panera Bread,3.0,FL,"Bagels, Breakfast & Brunch, Food, Salad, Restaurants, Sandwiches, Soup",28
1gcRu3nzIqQOFg5aByxKnQ,Black Bean Deli,4.0,FL,"Delis, Restaurants, Sandwiches, Cuban",321
3bRxiOe9AphCDd8SxT7Dcg,El Flamboyan,3.0,FL,"Spanish, Chinese, Restaurants, Caribbean, Puerto Rican",50
znUajV9u3aMHiyw5NlPaGA,051 Subs,4.0,FL,"Cheesesteaks, Restaurants, Sandwiches",38
kU-4jWo_qW4niezFdUZ9TA,Chipotle Mexican Grill,3.0,FL,"Restaurants, Mexican, Fast Food",97
p0x8jLLI297khDV46mvdOA,KFC,2.5,FL,"Fast Food, Chicken Shop, Chicken Wings, Restaurants",18
rOnjekXvT78U9b6X-6nGbQ,Eatwell Gyros,4.0,FL,"Food Delivery Services, Halal, Cheesesteaks, Food, Restaurants, American (New), Sandwiches",19
mIWsanK_r_Ctwa5kUCKU0g,Norm's Palette,4.5,FL,"Tapas Bars, Wine Bars, Restaurants, Nightlife, Specialty Food, Beer Bar, Food, Bars, Tapas/Small Plates",22
_5cSr1lA_Rd6-cNoVCMrUw,CafÃ© Margaux,4.5,FL,"Seafood, French, Steakhouses, Restaurants",164
W9Bam5IBnDAQzAqQxeyGzw,The Sanctum Coffee & Juice Bar,4.0,FL,"Restaurants, Juice Bars & Smoothies, Cafes, Food",23
Jd4c8rDF3HREq0zvlENX1w,Tavern at The Creek,4.5,FL,"Restaurants, Dive Bars, Sandwiches, Bars, Cocktail Bars, Sushi Bars, Lounges, Nightlife, Whiskey Bars, Sports Bars",36
PE1p9J8ht_TSavesS3WB2Q,Jimmy John's,2.5,FL,"Food Delivery Services, Fast Food, Restaurants, Food, Delis, Sandwiches",16
s2E3TObcOJwd5kmAIOCpMg,JohnnyÂ´s Pizza & Pasta,3.0,FL,"Italian, Pasta Shops, Food, Specialty Food, Salad, Pizza, Restaurants",16
TU1c9qFG49QUzJgDdJ-a0A,The Snug Pub & Eatery,4.0,FL,"Bars, Irish Pub, Nightlife, Restaurants",43
23azRTrWjCVhyRTjyG_Wkw,Chili's,2.5,FL,"American (Traditional), Nightlife, Tex-Mex, Restaurants, American (New), Bars",58
dvDRgYlh9VcmOkGkv8QJnA,Nona Social Bar & Kitchen,4.0,FL,"Bars, Nightlife, Gastropubs, American (New), Restaurants, Sports Bars",79
A9h4-wO3vwjPJevBfH64AA,"The Ritz-Carlton Orlando, Grande Lakes",4.0,FL,"Hotels & Travel, Event Planning & Services, Restaurants, Hotels, Venues & Event Spaces",282
1ofezYukOur5fUebY1NSyg,Darbar Indian Cuisine,3.5,FL,"Restaurants, Indian",15
Bw8P-3nsEBidNBNj7j2TZQ,Pilin Thai,4.0,FL,"Restaurants, Asian Fusion, Vegetarian, Thai",95
YM_EDgDc94OFfBflY_fxag,Pi Caribe,3.5,FL,"Food Trucks, Caribbean, Food, Puerto Rican, Restaurants",18
VvVpg4XYFChEoC2xk9PStA,Fulton's Crab House,3.0,FL,"Bars, Seafood, Nightlife, Wine Bars, Restaurants",524
KpsG9JIuO-HKNgVhx01GeA,Olive Garden Italian Restaurant,3.0,FL,"Restaurants, Wine Bars, Salad, Nightlife, Italian, Bars, Soup",62
2QlV8PJ9wrN12hooXRqB3w,I love NYC Pizza,3.0,FL,"Pizza, Salad, Burgers, Restaurants",31
mkC4f_T6gEslFG3PIg937w,Capone's Dinner & Show,3.5,FL,"Dinner Theater, Performing Arts, Arts & Entertainment, American (Traditional), Adult Entertainment, Nightlife, Italian, Restaurants",210
tUhIIaYSjBuSbJzcf6CGIg,Bella Roma Pizza,3.5,FL,"Food, Restaurants, Pizza",97
LvED856MoEJ2Ba2TQF7UbA,Caro-Bama BBQ,4.5,FL,"Restaurants, Barbeque, Food Trucks, Sandwiches, Food",68
gS0jk9SV74S3B1-GWrZcQA,Harry and Larry's Barbeque,4.0,FL,"Sandwiches, Barbeque, Restaurants, Southern",144
XVCMsIp_LsBhfiUoFKT1QA,Harambe Market,4.0,FL,"African, Restaurants",26
ZNp2wbwLpun3fYL8ppJA-A,McDonald's,2.0,FL,"Food, Fast Food, Burgers, Coffee & Tea, Restaurants",25
lmdsK-rwmx9C0aw0_STgcA,Vinito Ristorante,3.0,FL,"Italian, Restaurants",155
vTZAsphb2RVxGJZUuQcc0g,Cecile's French Corner,3.5,FL,"Breakfast & Brunch, Food, Desserts, Restaurants, French, American (New)",67
QdGgmYZSgeUPHHY_7v6W0Q,Melbourne Seafood Station,4.0,FL,"Seafood, Restaurants",80
GbW_9R79Awg6B4J4m5f5Hw,Katsura Grill,3.0,FL,"Restaurants, Japanese, American (Traditional)",152
xSKKAed6RxFa6BT9Rr1S5w,Fresh To Order,3.5,FL,"Restaurants, American (New)",133
O4vIU9IvWOrbbI7Lc688kA,Arby's,3.0,FL,"Sandwiches, Restaurants, Fast Food",11
8L1t5wTeSyA1umC2s5DNKg,Taco Bell,2.0,FL,"Tacos, Restaurants, Mexican, Fast Food, Breakfast & Brunch, Tex-Mex",21
YjgBUNHmZWSm-GBjA8u6Vg,Sushi Hibachi,3.0,FL,"Restaurants, Japanese",37
jS3AtiXNM97hzZmsVyZpxA,Cappadocia Turkish Cuisine,4.5,FL,"Mediterranean, Restaurants, Turkish",186
mwKgxF2YhINLrR_T6dSR2w,Broadway Ristorante & Pizzeria,3.0,FL,"Nightlife, Bars, Italian, Restaurants, Sports Bars, Pizza",88
1pzN6Qp10vGqfRX66d4q5w,Chef Mickey's,3.5,FL,"American (Traditional), Buffets, Restaurants, Breakfast & Brunch",562
hYgG0Ge5X3inSJ4SZMbtkA,The Big Easy,4.0,FL,"Restaurants, Bars, American (Traditional), Cajun/Creole, American (New), Nightlife, Seafood",309
GxrGOHG5-fttvSvLmLQbMg,Duck Donuts,4.5,FL,"Donuts, Coffee & Tea, Breakfast & Brunch, Restaurants, Food",287
Xa2kco56b0teYGGyxr9q9w,Hook & Reel Cajun Seafood & Bar,3.5,FL,"Restaurants, Seafood",74
SYbNyP53u6jXUJ5-Pi7qBw,Tokyo Ramen Fusion Cuisine,4.0,FL,"Teppanyaki, Asian Fusion, Poke, Food, Ramen, Japanese, Restaurants, Bubble Tea, Sushi Bars",35
Tjee1YAdJCp0bjNjEJ-avQ,Teatro Martini,4.0,FL,"Dinner Theater, Arts & Entertainment, American (Traditional), Restaurants, Cabaret, Adult Entertainment, Nightlife",13
wESnOyqZGCHasKzBXjG09A,Granny's Southern Smokehouse,5.0,FL,"Barbeque, Restaurants, Smokehouse, Southern, Food",56
YPygL1PBmBqzmgiIBpkD3g,Sazoncito - Latin Food,4.0,FL,"Caribbean, Spanish, Dominican, Latin American, Restaurants",44
Qgos6uIsLssRA9P2pM97Yw,Denny's,3.0,FL,"Breakfast & Brunch, American (Traditional), Diners, Restaurants",102
7t4EvEV-YkxCbI-b8UDR2A,Kobe Japanese Steakhouse - Kissimmee,4.0,FL,"Restaurants, Sushi Bars, Steakhouses, Seafood, Japanese",413
kc2ijcJJPBOoEiu2h_wuNA,Loft 55,3.5,FL,"Restaurants, American (New), Lounges, Nightlife, Bars",16
P2TysWYbRDS3-JqyboNwSg,Golden Krust Caribbean Restaurant,3.5,FL,"Soup, Breakfast & Brunch, Caribbean, Restaurants",72
Kh_Vqmji1Wbx6rNCF9FSZA,Wawa,4.0,FL,"Fast Food, Ice Cream & Frozen Yogurt, Sandwiches, Food, Coffee & Tea, Automotive, Gas Stations, Convenience Stores, Restaurants",13
1V0jtvgKELwe2IqLSA362A,Charleys philly steak,3.0,FL,"Sandwiches, Steakhouses, Restaurants",13
2O3QqXS6_FOZigbkpOUp7A,Chianti's Pizza & Pasta,4.0,FL,"Pizza, Restaurants, Wine Bars, Nightlife, Bars, Italian",59
GrVFM_LptHyjc29h1rjVaA,El Potro,4.0,FL,"Buffets, Restaurants, Mexican",248
WpAU80ZdVU_pUVcAcYd4uA,House Blend Cafe,4.5,FL,"Food, Cafes, Restaurants, Coffee & Tea",111
fLhwDCdGqfpzKnl01AxHTQ,Maki Hibachi,4.0,FL,"Asian Fusion, Sushi Bars, Restaurants, Japanese",166
d33DPJCJNGDpHEIdUkvoZg,First Watch,4.0,FL,"American (Traditional), Restaurants, Breakfast & Brunch, Cafes",125
-c7jc2qMETbJQwWOXWbHSg,Jaber Lebanese Cuisine,3.5,FL,"Restaurants, Salad, Middle Eastern, Lebanese, Nightlife, Bars, Mediterranean",18
0nDhfnKqfGqaObhas3SCAw,Boston Coffeehouse,3.5,FL,"Restaurants, Food, Cafes, Coffee & Tea",24
PJu1Q_ZLa6yUEkbKzzC5Zw,Maryland Fried Chicken,3.0,FL,"Restaurants, Soul Food",14
nkg0IOkNy0zq754Arshqtg,Bob Evans,3.5,FL,"Bed & Breakfast, Comfort Food, Salad, American (Traditional), Hotels & Travel, Restaurants, Breakfast & Brunch",79
BBrkpyd62uK6qBNkhCKLjg,New China Wok,3.0,FL,"Chinese, Restaurants",13
ZuMzFagkrYu1haWx8SDKeA,Chinese Delight,3.0,FL,"Chinese, Restaurants",18
n7ChwW_JKASOOEvjgIjYPA,Roots Raw Juice Bar,4.5,FL,"Food, Juice Bars & Smoothies, Restaurants, Vegetarian, Vegan, Cafes, Wraps",77
Y5u8jLlFOpWMneYq5FRF4w,Laguna,3.5,FL,"Restaurants, American (New), Breakfast & Brunch, American (Traditional)",47
l_xUQLqpm3s1KRXSCc65JQ,Crazy Grill Brazillian Steakhouse,3.5,FL,"Restaurants, Barbeque, Steakhouses, Brazilian",16
mvCZco4DUJ9zPFlIs_doGQ,Wendy's,2.5,FL,"Fast Food, Burgers, Restaurants",11
M28i2xg1_XyTGXbP9Xb4gw,Star BBQ Gohyang House,4.0,FL,"Korean, Restaurants, Barbeque, Noodles",247
J9ROX76ju_HaxDeaA4NI4A,Backstreet Pizza,3.5,FL,"Restaurants, Pizza, Italian",54
TvZJ0ZxqTg17hUhPgKrIlQ,McDonald's,2.0,FL,"Fast Food, Restaurants, Coffee & Tea, Food, Burgers",52
ehlOuqwGJTR4rwm5aF98Rw,Domino's Pizza,2.0,FL,"Sandwiches, Chicken Wings, Pizza, Restaurants",13
bFuuplmqoIbJ_6ZV82-Arg,Fusian Sushi,4.0,FL,"Asian Fusion, Restaurants, Japanese, Sushi Bars",25
7YnfTBhhnnpH0cYPeCkQrA,Taco Bell,1.0,FL,"Mexican, Tex-Mex, Restaurants, Fast Food",11
9Dfzy7gBTzxdCz7jZDRJPw,Landry's Seafood House,3.5,FL,"Steakhouses, Seafood, American (Traditional), Restaurants",407
n20_zF_4Xzpmw8oZs6HG4g,Wendy's,1.5,FL,"Hot Dogs, Fast Food, Burgers, Restaurants",11
Qs71MDwWV4M5VSW5r57J3Q,Five Guys,3.5,FL,"American (New), Restaurants, Fast Food, Burgers",90
ETR_DqmRMxmBnmuR6n0aYA,Keke's Breakfast Cafe,4.0,FL,"American (Traditional), Restaurants, Diners, Breakfast & Brunch",152
PQULHmq7QcgwRCnRKafpeA,Pholicious,3.0,FL,"Restaurants, Vietnamese, Juice Bars & Smoothies, Fast Food, Food",29
BagLeKP3wgcP9EWu34Bd8w,Mr. & Mrs. Crab,4.5,FL,"Seafood, Restaurants, Nightlife, Cajun/Creole, Bars, Chicken Wings, Soup",15
Yttutdu1cYsHQU_nEu-ZDg,Tony's Brazilian Grill,4.0,FL,"Restaurants, Latin American, Buffets, Breakfast & Brunch, Brazilian, Venues & Event Spaces, Event Planning & Services",53
l2pfxaf7xW8RBEdAMR-QJQ,Pizza Hut,2.0,FL,"Pizza, Restaurants, Chicken Wings, Italian",52
801jO0Oh9POxeIcWY-0m_A,New Orleans Cajun Seafood,4.0,FL,"Seafood, Restaurants, Cajun/Creole, Vietnamese",152
sHxhAXSqcMPtktzlk_OmFQ,Vanessa's Coffee Shop,4.0,FL,"Coffee & Tea, Food, Breakfast & Brunch, Restaurants",63
863bVMjHssvFaz2o78c7aw,Medieval Times Dinner & Tournament,4.0,FL,"Restaurants, Performing Arts, Dinner Theater, Local Services, Hotels & Travel, Tours, Travel Services, Arts & Entertainment, American (Traditional)",423
F0Q3MwTSsgCT1z1CGJ7e-g,Jason's Deli,4.0,FL,"Sandwiches, Salad, Event Planning & Services, Delis, Caterers, Restaurants",99
zgW4VYp0pdZlAxp-9Ov-cQ,AJ's Press,5.0,FL,"Event Planning & Services, American (Traditional), Breakfast & Brunch, Restaurants, Caterers, Sandwiches",305
U0O8CO1flSqkYdwGUfDYAQ,Washington Shores Fish Market,4.5,FL,"Seafood, Restaurants, Specialty Food, Seafood Markets, Food",52
Hu3-u7PluVB6Dbc0QgEcyA,Dixon Diner,4.0,FL,"Diners, Restaurants, American (Traditional), Sandwiches, Breakfast & Brunch",26
iWY9sE0BmVjq-gFP3Feelg,Voodoo Kitchen,4.5,FL,"Cajun/Creole, Restaurants, Food Trucks, Food",22
_8Sy89JAKC5KLBhq3Jxjxw,Zaxby's Chicken Fingers & Buffalo Wings,3.0,FL,"Chicken Wings, Chicken Shop, Restaurants, American (Traditional), Fast Food, Salad, Sandwiches",113
HJaqVFqL96SvHWs1IqKdaQ,Nona Sushi,3.5,FL,"Restaurants, Sushi Bars, Japanese",172
UiGvtL9ELos1JFtlSe7jVw,Pecos Bill Tall Tale Inn and Cafe,3.0,FL,"Restaurants, Burgers, Barbeque, Tex-Mex",410
tg0fQjppvD1F5SUvg67gaQ,Chipotle Mexican Grill,3.0,FL,"Mexican, Restaurants, Fast Food",29
9OTJuZWdh1VAqSj8utoMsQ,Escudos Restaurante Y Barra,3.0,FL,"Cocktail Bars, Nightlife, Restaurants, Burgers, American (New), Bars",20
UfIWKvxKXn5ja-9qdsHjKQ,Proccolino's Ristorante & Pizzeria UCF,3.0,FL,"Restaurants, Pizza, Italian",48
BvoN2cJLHQMx-klADSW-Dg,McDonald's,2.0,FL,"Burgers, Fast Food, Pizza, Coffee & Tea, Food, Restaurants",15
aD7FRLXFUQ-woicvw_JsLQ,Planet Smoothie,3.5,FL,"Vegetarian, Restaurants, Food, Juice Bars & Smoothies, Health Markets, Specialty Food",18
2pvCts8QGFHzFSvYl65A7g,Capa Steakhouse & Bar,4.5,FL,"Restaurants, Spanish, Steakhouses",182
1Kk7ciAKF6NuGGFaaiamQg,Tangierine CafÃ© - Temporarily Unavailable,4.0,FL,"Mediterranean, Moroccan, Restaurants, Greek",195
K3ka4DOO4xqJBOXhP3kzRg,Domino's Pizza,2.5,FL,"Italian, Chicken Wings, Restaurants, Sandwiches, Pizza",32
mTvRYpKILvdyjMYy673FQw,Oley's Restaurant,3.5,FL,"Caterers, Caribbean, Event Planning & Services, Barbeque, Soul Food, Restaurants, Southern",15
I1fhb3n70XUMNvZ8oDpdxw,China A Buffet,2.0,FL,"Food, Restaurants, Chinese",24
wQkyFZnTGKzD5p0HWtHCvw,Einstein Bros Bagels,3.5,FL,"Food, Bagels, Restaurants",39
9loHqjf1yIWv27Jowkymhg,Denny's,3.0,FL,"American (Traditional), Restaurants, Diners, Fast Food, Breakfast & Brunch",98
PhbFPA8PTy3qnHo1Nr_pUQ,Bamboo Asian Cuisine,3.5,FL,"Thai, Restaurants, Asian Fusion, Japanese, Chinese",57
KuLjPI7UBXkR29SARMNTGA,Einstein Bros Bagels,3.5,FL,"Bagels, Delis, Food, Restaurants",60
aBdD__fQY23MKOIPmekrXw,The Whiskey,4.0,FL,"Restaurants, Nightlife, Bars, American (Traditional), Pubs, Cocktail Bars, Burgers, Whiskey Bars, Tapas/Small Plates",572
5Vmjd4y66j0RPih7WsUarA,World Italian Buffet,2.5,FL,"Restaurants, Buffets, Italian",19
Uf9U_CYNYhJsmge7QkgivQ,Mecatos Bakery & CafÃ©,4.5,FL,"Breakfast & Brunch, Coffee & Tea, Bakeries, Cafes, Desserts, Restaurants, Food",82
LSHCk4LdiHfE3lCrupq4WQ,Wawa,4.0,FL,"Mexican, Food, American (Traditional), American (New), Coffee & Tea, Restaurants, Automotive, Gas Stations, Convenience Stores, Sandwiches",20
CNNHHa4g0JfKFJfae3RQYA,Wendy's,2.5,FL,"Burgers, Fast Food, Restaurants",21
XNg5uTpAhR3r8W1IocvMKA,Lea's Bistro & Wine Bar,3.5,FL,"American (New), Restaurants, Wine Bars, Soup, Food, Bars, Nightlife",11
0092e-7KfLcsNZkQ1j1PKQ,El Inka Grill Ceviche Peruvian Cuisine,4.0,FL,"Restaurants, Spanish, Seafood, Chinese, Latin American, Peruvian",155
palQjYXZgq132ku0be_E6Q,Marlow's Tavern,4.0,FL,"Burgers, Bars, American (New), Restaurants, Gastropubs, Pubs, Nightlife",377
V-qst3X2fpAiEPjLM0WbAA,Perrotti's NY Deli,4.5,FL,"Delis, Food, Sandwiches, Bagels, Restaurants, American (Traditional)",103
sYMFvH7T-LO9dsAfF1ubNA,Bumblebee Man Taco Truck,3.0,FL,"Food Trucks, Mexican, Restaurants, Food",66
Fra-HzJX95R3wWlVuoRjdQ,Ceviche mix,4.5,FL,"Restaurants, Latin American",16
fdlFfuUjz9-uCynQCLjN2A,Reel Fish Coastal Kitchen & Bar,4.0,FL,"Restaurants, Bars, Cocktail Bars, Breakfast & Brunch, Seafood, American (Traditional), Nightlife",357
M8iKuAq_c-AAOR-gYDOhHw,Thai Kitchen and Sushi,4.0,FL,"Thai, Restaurants, Sushi Bars",24
eDHz2Csn4inGHWliNXxiqQ,Buffalo Wild Wings,2.5,FL,"Restaurants, American (Traditional), Nightlife, Sports Bars, Bars, Chicken Wings",124
DlTIr5vtvOyYCbQvWW_bkQ,Urban Hibachi Sushi & Grill,4.5,FL,"Teppanyaki, Japanese, Restaurants, Sushi Bars",63
VaF22zWe9ixUaGP1e1KSRA,Achilles Art Cafe Coffee Shop,4.5,FL,"Food, Juice Bars & Smoothies, Bars, Sandwiches, Hookah Bars, Coffee & Tea, Restaurants, Lounges, Nightlife",263
x5U0474Y-haxh2Ba7Fz96g,RA Sushi,3.5,FL,"Sushi Bars, Restaurants, Japanese",205
CbSdf8h9em0e3IRmUg0VIw,Harambe Market,4.0,FL,"Beer, Wine & Spirits, Food, Restaurants, African",50
wd45HoDsp1KX5IG0bCQqaw,Sbarro,3.0,FL,"Pizza, Italian, Restaurants",13
AfjuhnQamE18pli3eJK6AQ,Taco Bell,3.5,FL,"Breakfast & Brunch, Restaurants, Fast Food, Mexican, Tex-Mex, Tacos",14
wcCOY1ZroG68P6juKAYORg,Arby's,3.5,FL,"Fast Food, Restaurants, Sandwiches",14
XyHJ5DJ5ivSq-ed3wGwOpA,Texas Roadhouse,3.5,FL,"Barbeque, Restaurants, American (Traditional), Steakhouses",64
QmKgrQ7qNCrDJ4M98VfQWQ,Sam Snead's Oak Grill and Tavern,3.5,FL,"American (New), Nightlife, Bars, Restaurants, American (Traditional)",172
wxMYLgRy-fNURdLNRJLhQQ,Marlow's Tavern,4.0,FL,"Burgers, American (New), Restaurants, American (Traditional), Gastropubs",334
f3-c3rWjBu3c28nsAJ665w,Devenney's Irish Pub,4.0,FL,"Burgers, Bars, Pubs, Irish, Nightlife, Restaurants, American (New)",131
eHaVX_iWhv5IVCe8xG1uJw,BBQ Tonight,2.5,FL,"Pakistani, Barbeque, Halal, Restaurants",35
s076S8GHFr_8nr5uqIBCHA,Noodles Cafe And Bistro,4.5,FL,"American (New), Salad, Italian, Noodles, Asian Fusion, Restaurants, Soup",18
eUn6OPg6XEotRWjw0sy_3w,Cjs Italian Kitchen,4.5,FL,"Restaurants, Pizza, Salad, Italian",80
f8L6Yj2bFZeqLA9-eYKZjA,Racks Billiards Sports Bar and Grill,3.5,FL,"Restaurants, Nightlife, Sports Bars, Pool Halls, Bars, American (Traditional)",17
ZU6u3IVoHFWIT3ao8sJWwQ,Kelsey's Pizzeria Merritt Island,4.0,FL,"Restaurants, Italian, Pizza",40
ytWsc9q1OBp1N1Q47TxJCg,Italian Garden Pizzeria,3.5,FL,"Italian, Pizza, Restaurants",78
Jf_8eW0AoGrVnK4kppcmMQ,Pine 22,3.5,FL,"Burgers, Bars, American (New), Wine Bars, Nightlife, Restaurants, Barbeque",174
9H6NK0WtqUPpCMgVYSzw6Q,Mo-Chica Ceviche-Peruvian Grill,4.0,FL,"Latin American, Restaurants, Seafood, Soup, Peruvian",143
-Qy8xesKvIewFzoCWfH5Dg,Perkins Restaurant & Bakery,3.5,FL,"Bakeries, Breakfast & Brunch, Food, Restaurants, American (Traditional), Cafes",156
jOK092Fy55dhwzr-cLbBsg,PieFection,3.5,FL,"Pizza, Brazilian, Restaurants",13
P1UhY20Phe5rf-0FDN8yZw,K Restaurant,4.5,FL,"Coffee & Tea, Restaurants, Wine Bars, American (Traditional), Cocktail Bars, Nightlife, Bars, Breakfast & Brunch, Salad, Tapas/Small Plates, American (New), Italian, Food",430
mpDhD2EybEmeDcc43DPJ4g,Nona Tap Room,4.0,FL,"Restaurants, Bars, Sports Bars, American (Traditional), Nightlife",235
DyIY_tyrg7g6oxopcmwJUg,88 Chinese Restaurant,3.5,FL,"Peruvian, Chinese, Restaurants, Latin American",26
qpkCLfLx-ACxhSZV6sa01g,B&T Jamaican Jerk Restaurant,4.0,FL,"Restaurants, Caribbean",14
9aVrKoN3hrRC4T8wmxpmPQ,I Love NY Pizza,3.0,FL,"Burgers, Chicken Wings, American (Traditional), Restaurants, Pizza, Salad, Food, Desserts, Do-It-Yourself Food",138
8yxGEjc7t6aZ8JYZ43b1Rg,Wako Taco,3.5,FL,"Restaurants, Fast Food, Mexican, Tex-Mex",165
Zztrc4kaDU2TQQHycZEHFQ,Islands Dining Room,2.5,FL,"Asian Fusion, Bars, Nightlife, American (New), Restaurants",20
-id4t4mEfJ0bR9uBpU-idQ,Keke's Breakfast Cafe,4.0,FL,"Breakfast & Brunch, Burgers, Restaurants, Salad",674
fSsdhoCC3FsXrSAAQLsKVA,Taco Bell,2.0,FL,"Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food, Mexican, Tacos",25
2CMrHsjj4R4mVzmetypyFw,Gateway To India,4.0,FL,"Pakistani, Beer, Wine & Spirits, Food Delivery Services, Indian, Bars, Wine Bars, Buffets, Halal, Caterers, Event Planning & Services, Herbs & Spices, Wedding Planning, Specialty Food, Food, Restaurants, Vegan, Seafood, Vegetarian, Nightlife, Beer Bar",184
8bxbPPsmTGptlK8zOazT8g,MOOR,3.0,FL,"Seafood, Restaurants",168
ecyiYiy5l3HlQFw7aXAvag,Urban Flats Flatbread & Wine Company,3.0,FL,"American (Traditional), Wine Bars, Bars, Nightlife, Restaurants",23
3ekgMS5ZYoAhklpdjclWWw,Oblivion Taproom,4.0,FL,"Beer Bar, Pubs, Cideries, Bars, Food, Burgers, American (Traditional), American (New), Vegetarian, Chicken Wings, Restaurants, Nightlife",644
AFjTPvLlpcoPWsTtK7Im2A,Kathi Rolls,4.5,FL,"Food, Halal, Wraps, Pizza, Indian, Juice Bars & Smoothies, Restaurants, Vegetarian",99
D0IRIsM1QUzJ_MDJkwRZiQ,New Moon Market,5.0,FL,"Vegan, Food, Restaurants, Juice Bars & Smoothies, Vegetarian",42
QX8W_PO2pvq52oetRA8XlA,Olympia Restaurant,4.5,FL,"Mediterranean, Greek, Restaurants",138
g2S9eAP4opvrLIoO55NKsQ,Oudom Thai & Sushi,4.5,FL,"Seafood, Thai, Sushi Bars, Restaurants",403
tkatEH0R73xBKpXjwT7OhQ,A&W Restaurant,2.5,FL,"Restaurants, Hot Dogs, Burgers, Fast Food",23
p685alt0GHtro6YXuRbNbg,Applebee's Grill + Bar,2.0,FL,"Steakhouses, American (Traditional), Nightlife, Bars, Restaurants, Sports Bars, Chicken Wings, Burgers",59
25Ld1ZpHs4vLWswzyaXnMA,Marco Dino's Ristorante,4.5,FL,"Italian, Restaurants",21
1xfow9P4nJI8GI36GJmrHg,Vines Grille & Wine Bar,3.5,FL,"Wine Bars, Steakhouses, Nightlife, Jazz & Blues, Music Venues, Restaurants, Arts & Entertainment, Bars, Seafood",397
KwpnjQ30zVh-7OZTKS196g,The Capital Grille,4.0,FL,"Nightlife, Steakhouses, Seafood, American (Traditional), Wine Bars, Restaurants, Bars",513
zZl8UbkpimPXKaNpQcQGCg,Sonoma Kitchen,3.5,FL,"Nightlife, Bars, Seafood, Cocktail Bars, American (New), Soup, Pubs, Sandwiches, Food, Pizza, Lounges, Beer, Wine & Spirits, Restaurants, Sports Bars, American (Traditional)",142
qgQUp-tiSEg_oaUyTEca3w,Firehouse Subs,2.5,FL,"Fast Food, Delis, Sandwiches, Restaurants",13
kaFU_uego_-Srw2FC5tTNQ,Wholesome Keto Treats & Eats,4.5,FL,"Food Delivery Services, Bakeries, Restaurants, Gluten-Free, Specialty Food, Food",13
e5aFEykX-5vv4fuuSMRazA,Los Dos Amigos Mexican Food,4.5,FL,"Mexican, Restaurants, Latin American",59
qXaFgd1iy1Rf699Jf06SdQ,Tuscan Pizza,4.0,FL,"Pizza, Restaurants",17
tZgQo0Dvq6JAs4sRETdCnw,Koto of Japan Express,3.0,FL,"Japanese, Restaurants",11
xGeQSE9PpMCi1BRaXEHnsQ,General Public House,4.0,FL,"Bars, Diners, Restaurants, American (Traditional), Nightlife",168
3wS_Ijbc5tVG9x2wLf7bug,Zorba's Greek Restaurant,4.0,FL,"Pizza, Restaurants, Greek, Mediterranean",105
GQL6G123ob1XF9F72sIQjg,Pho and Roll,4.5,FL,"Vegetarian, Restaurants, Vietnamese, Asian Fusion, Soup",224
12E_xNfe_kLtrx2nAQawFA,Tibbys New Orleans Kitchen,4.5,FL,"Food, Desserts, Salad, Restaurants, Sandwiches, Cajun/Creole",593
U6BBehuht1aNIL0PrFsNmg,Tijuana Flats,4.0,FL,"Ethnic Food, Restaurants, Tex-Mex, Mexican, Specialty Food, Food",45
E_1KWHP9ccjkiKXucJm-Lg,Tartine,4.5,FL,"Bars, Restaurants, Nightlife, Wine Bars, Breakfast & Brunch, Burgers, Sandwiches",62
iX7R_COA8V-TMZGXOVRAjQ,Lazy Moon Pizza,4.5,FL,"Salad, Bars, Restaurants, Beer Bar, Nightlife, Pizza, Wine Bars",483
HwwEEOTZoBXU8NtE961H7w,First Watch,4.0,FL,"American (Traditional), Breakfast & Brunch, Restaurants, Cafes",737
t2UZrJHTlRdu8HNjqoH2YA,Matilda's On Park,2.5,FL,"American (New), Restaurants",55
AaN04hGNdHcBt_UT_3Xk-A,La Bella Napoli,3.5,FL,"Restaurants, Italian, Pizza",32
sEy258qFD4Mj6iSMxNPSCw,Hnina's Seafood Market,4.0,FL,"Grocery, Seafood, Specialty Food, Seafood Markets, Restaurants, Food",38
-kD9h8CunBSPhBzv3uEcdQ,Au Bon Pain,3.0,FL,"Food, Sandwiches, Breakfast & Brunch, Cafes, Bakeries, Delis, Restaurants",71
bBQh5kLNEWYHEwONW8cO3w,Wendy's,1.5,FL,"Fast Food, Burgers, Restaurants",16
dZrrDrc6TkE9oYxADKcZqg,First Watch,4.0,FL,"American (Traditional), Cafes, American (New), Restaurants, Breakfast & Brunch",269
B6kJqpVPLNIDId87ueUhFQ,Linda's La Cantina,4.0,FL,"Restaurants, Steakhouses",349
